% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 5-24,ILITOTAL,NUM. OF PROVIDERS,OT,forecast_24,residuals_24,forecast_36,residuals_36,forecast_48,residuals_48,forecast_60,residuals_60
2.04297,2.01267,4418,6003,16122,1848,801027,,2223.6789129819954,,1639.3839616405312,,4503.7731624030275,,12276.316082497011
1.954,1.94192,4174,5623,14975,1819,771143,,-24180.99152709765,,-22086.292953428347,,-24654.11853427277,,-17568.036702130223
1.72287,1.74809,3903,4634,13733,1820,785602,,9512.785880956915,,11212.760903543909,,6349.9797827027505,,8853.76850284345
1.53694,1.50367,3448,4214,12044,1813,800974,,23655.774785169517,,26515.93393634935,,27168.43211741734,,22685.17492719984
1.38283,1.43494,3182,4011,10860,1768,756827,,-37034.43829346064,,-34852.19549152127,,-40807.98228961555,,-31623.174845745903
1.46265,1.45673,3203,4280,11095,1753,761638,,-1871.196534486371,,2638.5419766869163,,-3243.967769275885,,-1577.021388610592
1.38934,1.42836,3106,4079,10694,1735,748690,,-8447.229879345046,,-6467.299972907407,,-6940.262777664815,,-8880.119541094173
1.3468,1.35297,2805,3641,9671,1688,714799,,-34758.140577476704,,-33664.1315585,,-32804.72915093624,,-33693.615504825255
1.25452,1.33093,2754,3296,9024,1622,678023,,-41677.685437204666,,-41194.23798811308,,-41731.582665297086,,-46832.50480087998
1.21636,1.28422,2593,2714,7913,1579,616171,,-63522.33483668638,,-61565.28654935199,,-62243.331229094765,,-67027.37731113797
1.16734,1.13889,2211,2345,6946,1505,609891,,-26508.866891665035,,-27177.616265175166,,-26451.475126545294,,-32871.34020689351
1.04654,1.10343,2109,2284,6744,1455,611184,,2949.824173860834,,4284.22497023188,,7745.0490856417455,,987.0304228833411
0.943661,0.970748,1734,2046,5850,1459,602628,,3879.5890659769066,,9959.421831490472,,5742.025349536096,,12130.341691351263
0.935046,0.998681,1897,1921,5913,1445,592081,,-16077.679121315945,,-14035.390654479968,,-16605.80693374353,,-15458.460325587657
0.934726,0.978057,1678,1701,5232,1417,534938,,-54336.10090208636,,-51162.57426053437,,-52089.96934480162,,-56376.49792063248
0.864118,0.866431,1546,1675,5116,1428,590468,,31366.863331305445,,27858.336857341346,,32927.38085767487,,22774.198715033475
0.806535,0.827757,1487,1609,4870,1411,588337,,14502.437413590727,,15811.367092459579,,22138.90300328855,,15317.25826694863
0.742747,0.7975720000000001,1383,1498,4626,1401,580010,,-2017.3746812696336,,1251.0244893969502,,888.2422481373651,,9251.646519252216
0.737859,0.811221,1415,1459,4605,1352,567663,,-13983.404234782793,,-13947.930649318267,,-9920.162782995845,,-13996.565710908151
0.743224,0.8211649999999999,1392,1590,4753,1364,578812,,16707.27385919448,,15487.172870631912,,19377.521942710504,,14683.14919622778
0.805251,0.819435,1330,1667,4750,1340,579668,,2017.3999074897729,,1118.55600288196,,6078.445165423094,,3269.435576467309
0.816943,0.8480409999999999,1429,1815,5173,1356,609994,,34468.70580764639,,34315.57784102985,,37432.48002399283,,34160.09116318007
0.8145180000000001,0.888524,1687,2033,5648,1362,635661,,37188.44390183815,,37124.54915318254,,41642.12747728813,,40514.60637668462
0.86067,0.962826,1636,2292,5963,1354,619323,,-4229.180540869944,,-6803.521114806179,,-2484.583620146732,,2050.380716500804
0.886704,1.02252,1714,2169,5970,1349,583853,,-41156.4063181103,,-45560.97933607234,,-40548.01791009307,,-45463.94781898777
1.00845,1.08392,1993,2744,7062,1369,651524,,56983.02886876755,,53897.87977221527,,54625.15487333003,,39914.3703567544
1.06625,1.17724,2178,2947,7704,1367,654414,,23757.221853057737,,20542.495358981192,,27523.064921492478,,24579.089252378442
1.05995,1.1716,2170,2746,7626,1332,650904,,14.618659620755352,,-21.154009612975642,,1338.5158167238114,,7699.160743401386
1.22559,1.24325,2849,3693,10049,1963,808287,,162165.40176447504,,157704.89789374196,,159315.74395984842,,154827.39147850685
1.31066,1.3234,3016,4007,10715,1976,809660,,-43489.64268946031,,-45747.870608419995,,-43110.98668277857,,-51020.01594013907
1.3711,1.40399,3263,4360,11584,1995,825079,,8239.580592791317,,327.22147932462394,,23862.45891025965,,-13247.740572492476
1.39171,1.37629,3141,4148,11164,1999,811165,,-11635.987862047856,,-12060.775862162816,,869.4525951623218,,-2534.021361371968
1.4371200000000002,1.46866,3563,4783,12423,2048,845875,,28695.730769671733,,26378.85728419735,,36902.40582817723,,33166.406953172525
1.50165,1.533,3746,4725,12676,2028,826877,,-12760.881183332764,,-10362.78584961989,,-1242.3296741741942,,233.09277749271132
1.59805,1.60841,3960,5076,13484,2023,838344,,6561.67578435922,,5395.472914873506,,17727.18718232494,,19350.305868490483
1.89668,1.90047,3974,4073,12158,2000,639738,,-195749.43907729036,,-196178.26075862,,-186720.1147694547,,-184025.07559232763
1.67728,1.73645,4469,5076,14617,2040,841777,,130420.17028392607,,128393.59465673857,,130085.34423756844,,108380.49326016637
1.78296,1.81945,4575,5384,14986,2020,823657,,33413.293692204636,,30267.921549966908,,59643.36484506924,,49665.22361157066
1.87336,1.96571,5135,5105,15396,2000,783227,,-35654.550956755644,,-27393.922705832636,,-34548.395009063184,,11085.860809816862
2.32148,2.42021,5377,4317,14839,1978,613128,,-184082.1171237476,,-182478.39803648705,,-180453.67619802942,,-173503.896233405
2.40991,2.41083,5700,4011,15679,1949,650356,,-27652.267926847213,,-38509.054268636275,,-31304.943140944466,,-53446.0627643317
1.94328,1.98859,4775,4494,15654,2004,787192,,128741.69144960167,,126196.58880577458,,145316.8697978265,,126190.86929499474
1.99796,1.98985,4574,5362,15517,2005,779809,,20331.772671639454,,24253.51205223205,,26843.75400083908,,51957.57913772995
2.11829,2.1071,4804,5380,15661,2008,743249,,-25250.55663385673,,-6345.448257280397,,-39278.639452003175,,-3874.933027858613
2.25112,2.19256,5088,6882,18143,2026,827482,,69932.65066038526,,73293.41036579967,,73131.48126978357,,74112.29291634634
2.37116,2.3001400000000003,5135,7353,18944,2007,823602,,17822.268510841182,,15029.712426043698,,24782.620953062433,,33391.46120418736
2.80035,2.67574,5645,8434,21774,2000,813755,,-3473.3970241306815,,2041.4720450940076,,-2732.2457882834133,,15476.980256496696
3.16475,3.02427,5997,9325,24681,1993,816098,,4262.214283349109,,8458.03378459427,,7580.5744883188745,,7304.869511798839
3.15183,3.11328,6299,10127,26423,1956,848718,,33022.05831232027,,35151.37334136979,,41552.21509765682,,28379.361460374785
3.3321,3.3278800000000004,6619,11415,28468,1952,855439,,26105.458149995422,,25881.19217912713,,26984.731234637322,,27209.931354220607
3.5602400000000003,3.5918,6660,11856,30481,1922,848628,,-609.4922469415469,,404.82471971889026,,-2552.8262422865955,,6029.199966228916
3.05479,3.09262,5574,9334,24894,1898,804948,,-33825.61149095744,,-29224.645187553833,,-28063.359812776675,,-46731.61954377254
2.76732,2.78803,5187,8489,21940,1900,786936,,-21576.547350351815,,-26713.380038623,,-36869.91457371763,,-50593.85397357948
2.44161,2.52371,4581,7392,19603,1832,776752,,-11577.78675868793,,-10151.260025499854,,-15324.111875901814,,-17515.888261400745
2.03348,2.12928,3707,6403,16769,1813,787543,,18868.11331049318,,24294.115001171245,,27459.929267087835,,20761.77075075812
1.98593,2.05142,3572,6595,16261,1805,792672,,21698.299657643423,,26879.166159061715,,17126.457378877094,,18446.42029568064
1.91514,1.98957,3515,6357,15437,1774,775895,,-2796.150512585067,,7765.900573817198,,-2708.8463239205303,,1287.404284519609
1.69968,1.7858,3157,5557,13836,1759,774777,,752.622833717498,,3827.483760679839,,5561.040434698691,,2913.9246591702104
1.57635,1.60144,2772,4729,11870,1742,741210,,-27405.781936095445,,-28961.408071728307,,-22906.72922293353,,-30083.858153349254
1.3935,1.4743,2871,4046,10707,1690,726244,,-20571.319560225005,,-18583.45778500056,,-19280.845005470328,,-24837.466867375653
1.29941,1.42286,2688,3630,9798,1626,688612,,-32632.393729991047,,-30975.5164154449,,-25861.097814047942,,-29334.586802072125
1.18379,1.38196,2612,3126,8787,1439,635835,,-58400.6619730409,,-60430.461458790465,,-53237.337233763305,,-55632.76890832966
1.13723,1.33712,2545,2620,7997,1482,598077,,-26010.47145697009,,-24606.741156539647,,-25035.099463867722,,-25747.581474653212
1.04118,1.13894,2293,2313,7201,1446,632252,,10126.685952815693,,9463.728857924696,,6924.170818405924,,7048.952372264932
0.971814,1.09641,2189,2171,6768,1440,617287,,-4274.618783638929,,-5076.543614679831,,-1054.4797570961528,,-7101.607468982111
0.8633059999999999,0.999559,2062,1905,6024,1402,602666,,-17116.738403427065,,-13131.170647906372,,-19169.068184551084,,-10997.271648438298
0.8337969999999999,0.99095,1873,1810,5686,1382,573793,,-30790.49362337077,,-32279.675177601748,,-33108.09816575807,,-35431.547228595824
0.784516,0.931253,1646,1641,5118,1379,549582,,-32649.796405620524,,-33600.78073930612,,-34387.86453329143,,-40744.00298874371
0.7343270000000001,0.843118,1610,1599,5078,1392,602288,,41471.79419608158,,41671.284790082485,,39801.63449827768,,28095.83439691481
0.6988449999999999,0.8402860000000001,1670,1621,5044,1388,600272,,16691.736176126753,,18656.85671954369,,21344.60913185368,,19016.028875980992
0.7230989999999999,0.8300649999999999,1580,1624,4925,1393,593327,,-4128.965948708821,,-2552.8142875171034,,-3093.470266064047,,5054.222952216747
0.663501,0.790428,1455,1496,4596,1360,581457,,-17922.70971410314,,-20227.556509812246,,-16486.834558559698,,-21226.6190680695
0.69276,0.8308260000000001,1512,1639,4868,1329,585923,,5813.028657545103,,3606.31241076102,,6578.299968991545,,-1318.7118614361389
0.710029,0.8567959999999999,1644,1914,5265,1345,614499,,37799.40885243495,,37769.38661228691,,39388.24874203722,,37207.73927623732
0.834232,1.00746,1848,2364,6260,1356,621362,,15805.890290156589,,14799.443124411511,,17034.91592361941,,20664.226458938094
0.992621,1.0586799999999998,1815,2651,6504,1354,614349,,-2981.322540467023,,-4662.183355231769,,-2098.832062841626,,-3502.359089999576
1.01605,1.10028,1883,2604,6623,1347,601938,,-18098.74440208671,,-21788.112052067183,,-20395.881550430437,,-25924.745049720863
1.07169,1.1457,2026,3073,7639,1365,666755,,62526.01649786043,,59657.967259178055,,61936.13256371417,,52655.114676993224
1.10163,1.2189,2341,3298,8229,1363,675119,,31542.488318878342,,29773.82662151032,,34331.94654247537,,33520.14516238135
1.18841,1.31113,2413,3334,8505,1389,648678,,-17992.022062348668,,-18038.391381273046,,-21005.48337646865,,-10380.845005818643
1.2019,1.27386,3110,4169,10864,1946,852842,,188181.1868945479,,181941.2201725347,,184181.97256660555,,176050.9996928461
1.23108,1.29342,3207,4078,10997,1973,850228,,-18586.275114203454,,-21959.322296667146,,-14258.124691501376,,-22768.344215626945
1.26796,1.33097,3564,4452,11926,1983,896035,,41205.89530039497,,35371.31999206776,,51855.431755796075,,33274.46043196542
1.36298,1.42662,3786,4769,12648,2006,886570,,5452.715820589685,,5280.083318859572,,15517.668022355181,,19843.8749561609
1.48535,1.57071,4314,5287,13790,1999,877947,,-14642.652795053087,,-18158.57721462613,,-11061.610806652112,,-4074.0920688622864
1.55954,1.65146,4703,5193,14258,1990,863356,,-19590.249281496624,,-22308.510741058155,,-16064.548710763105,,-14383.171346006566
1.64783,1.7330900000000002,4979,5610,15160,2000,874739,,2665.8023080051644,,-3291.8242466112133,,6685.675831267261,,10883.231905456632
1.91275,2.03388,5032,4567,14208,2011,698566,,-179903.34997128823,,-183871.2792314497,,-179267.38279068156,,-170651.919864667
1.81725,1.88331,5209,5655,16605,2001,881694,,114263.99816309533,,112428.80341511022,,108166.68115535087,,88899.45496070583
1.91433,2.00292,5501,5812,16961,2013,846813,,16176.381287775352,,14058.862421397236,,32391.940022548195,,23595.463584669866
2.21003,2.27731,5744,6724,18463,2000,810736,,-40694.70087348274,,-29809.605193897733,,-49921.31734266505,,-3567.25577470439
2.73568,2.91465,6653,7469,21565,1977,739882,,-92158.99218658498,,-94543.51350437722,,-94819.22583613347,,-97482.01410802559
3.36832,3.5491900000000003,7712,7144,24900,1928,701569,,-56900.64029407222,,-57141.453486419516,,-58053.72310144396,,-72882.76033568266
3.09689,3.08102,6716,6786,24178,2024,784740,,72542.92087911337,,71906.83945840457,,82626.57559656061,,58489.474257453694
3.07346,3.01875,6020,8843,24897,1997,824746,,19740.293645601603,,13097.652188215638,,20386.363147481577,,14639.977687911247
3.51643,3.40446,6399,12147,28781,2029,845391,,41723.21701736958,,54732.98220438999,,26207.43148270098,,39733.698311368586
3.8027,3.52869,6958,14073,31265,2021,886023,,47301.16641141183,,62069.734490233706,,40500.345404895255,,52733.60507895006
4.5031300000000005,4.10665,7452,17482,36517,2024,889216,,20961.33051246591,,18817.811914545717,,15793.44874692068,,29088.771683040308
5.06308,4.7551,8110,20150,42890,2027,901978,,18764.23425447615,,17079.832182098995,,16221.449277340202,,24065.36076991842
4.8600900000000005,4.65163,7726,18692,41035,1967,882163,,726.1891211046604,,9468.01735845115,,8140.673036136897,,-15209.267624984845
4.57916,4.57049,7649,17300,40124,1987,877892,,26305.957656249288,,23803.163269102573,,18679.180776608642,,-918.9365539451828
3.55674,3.45522,6129,12394,30183,1995,873547,,18072.91342410515,,24437.706469133496,,26147.623270208016,,8688.964414867805
3.50417,3.29505,5854,11552,28060,1971,851580,,-17129.391629020334,,-19769.79951526888,,-21232.724837617716,,-21413.726669628173
3.21511,3.16426,5503,10084,25484,1958,805370,,-34265.05268862832,,-23578.37887593964,,-27089.369383512647,,-20969.080633059377
3.10088,3.14433,5514,11503,27354,1940,869946,,53498.6286050285,,60941.126888562925,,62636.4248209527,,48665.2456679577
2.79056,2.87936,5145,10149,24342,1899,845397,,8554.553287945222,,9797.656481805141,,13697.763097697287,,6694.057703121449
2.38547,2.36977,4488,8178,19677,1906,830332,,-3826.712951299385,,3467.0058497680584,,-5079.086874403991,,3266.922891971306
1.9703,1.93853,3909,5847,15548,1861,802052,,-29147.404024765245,,-32980.20227354998,,-32311.97076136165,,-28390.789762108354
1.73442,1.64064,3306,4683,13006,1845,792740,,-6298.862235585111,,-3612.546050503617,,990.1037784829969,,-15.771501044859178
1.56303,1.4752,2997,4497,11924,1846,808298,,16265.014858605457,,20181.085356805474,,19770.63417620852,,20272.18901738315
1.4128,1.37755,2890,4105,10762,1795,781240,,-19210.113510790863,,-11728.111273643211,,-14307.946254282957,,-13242.281435440527
1.27492,1.33771,2751,3831,10202,1767,762648,,-16070.27596620738,,-12201.81839004648,,-12483.24681196909,,-10618.379870478762
1.2834,1.34686,2685,3518,9809,1746,728288,,-34599.22246613004,,-34405.34865431604,,-28429.56757982995,,-35123.64034188131
1.1666299999999998,1.26579,2341,3060,8564,1614,676574,,-58626.3223955899,,-56589.575964454445,,-54527.707655917504,,-64616.40093949984
1.10977,1.25701,2311,2575,7756,1569,617021,,-60173.867462335154,,-60387.750840930734,,-55606.91729990812,,-67995.85290240857
1.04333,1.16048,2412,2377,7510,1493,647145,,16529.992983635748,,19050.102282512235,,18376.514697756968,,11594.132890499546
0.905151,1.04834,2049,2099,6636,1470,633003,,4411.399089822429,,4063.2202161756577,,12387.362721993937,,13089.70418437547
0.902718,0.992711,1930,1971,6240,1469,628582,,-8280.313885534066,,-7053.135974171921,,-6923.42921334866,,2215.3124856679933
0.8595309999999999,0.961603,1771,1748,5596,1422,581945,,-46580.721978460904,,-43920.22838760854,,-48272.96878469677,,-51439.97944318142
0.818998,0.955818,1728,1564,5326,1456,557219,,-36981.23973406595,,-38471.569957822445,,-37099.12053068541,,-46185.20536269911
0.752505,0.8275969999999999,1545,1578,4961,1405,599446,,25003.633639646694,,23638.393039585208,,26937.25995078124,,11752.313815557049
0.731146,0.811886,1549,1421,4747,1384,584688,,5620.602745399461,,5088.0695933146635,,12375.675799122662,,8257.90495417919
0.733295,0.818527,1576,1515,4879,1377,596071,,13057.869478669483,,17750.627997148433,,15642.437109250226,,26215.488491771044
0.73102,0.829758,1529,1485,4899,1390,590413,,-1064.348180287052,,-3280.36828235595,,1243.7824268905679,,-814.8490526450332
0.68834,0.8285030000000001,1559,1481,4915,1386,593239,,-991.8192062637536,,-2557.165483451332,,1187.8010857893387,,-4002.4255892679794
0.732049,0.8858959999999999,1603,1691,5230,1350,590363,,-385.2910257204203,,-2356.610701358295,,1489.592136344756,,-6149.254179818672
0.911188,1.05351,1964,2549,6653,1379,631507,,46522.108994727256,,44889.60571732838,,48946.72486484784,,45215.86974756338
1.02105,1.11768,2076,2726,7133,1370,638196,,18920.74390041607,,18420.845619079075,,20318.690206874977,,24339.645262339618
1.09495,1.14028,2073,2488,7072,1384,620201,,-14962.91910297051,,-18153.04377352388,,-13506.108461870695,,-12110.39774383267
1.09475,1.13326,2372,2942,8304,1485,732755,,103356.31763802259,,99318.61556208332,,100867.02002994798,,94271.95016997692
1.09775,1.17589,2544,3075,8563,1484,728214,,22197.536709329812,,20070.91324098769,,26462.02811158274,,26482.355076993117
1.18882,1.23848,2840,3201,9079,1468,733077,,6611.457795433002,,4812.356241797912,,4018.5091054921504,,14012.283878357499
1.26589,1.2802,3849,4556,12839,2220,1002892,,272121.9210725699,,267289.78702691046,,269580.1123569639,,269927.00493418647
1.30479,1.33123,4118,4453,13267,2245,996595,,-28970.44907146995,,-32871.60236788634,,-22596.35805457062,,-20117.955907846917
1.34075,1.40786,4408,4993,14319,2266,1017076,,14129.429209463997,,5435.181074550259,,25895.174263997702,,2116.2570361258695
1.51674,1.5722,5006,5531,15832,2266,1006998,,-9876.17676404689,,-14139.019483664073,,-893.2910581548931,,-2243.912312422297
1.74583,1.7032599999999998,5219,6134,17069,2222,1002140,,-8294.708767914213,,-11598.61965570401,,-3545.125865141861,,2367.189044373459
1.88708,1.86636,6126,6671,19057,2288,1021079,,13914.328316322179,,10545.555168689345,,21298.582007191493,,23787.470506852143
2.05923,2.07647,6880,7577,21892,2296,1054290,,28249.40656274848,,27501.717297676485,,30168.22522616398,,44709.1533818061
2.27971,2.33593,6945,5875,19816,2271,848314,,-204197.510318439,,-211220.26644649054,,-197049.34389589902,,-186357.45703380287
2.28379,2.24637,7008,7474,23752,2279,1057350,,133155.58169661625,,125994.60182639433,,120605.03297729511,,108504.5572413021
2.58278,2.49504,7229,8488,24955,2272,1000183,,-4361.027216247632,,-6323.559422092745,,16509.579752672347,,274.53060908266343
3.3655800000000005,3.2005,8285,11259,31502,2262,984283,,-25285.03294843866,,-10650.290098749101,,-44496.70046144223,,-540.854990390013
4.73117,4.43807,10447,14166,42782,2211,963978,,-34576.92390911537,,-30220.448573329137,,-27829.748371677008,,-45077.506752065965
5.70943,5.46361,11335,11540,45255,2132,828299,,-135192.92693701806,,-126650.07248597348,,-117254.61015791167,,-150976.71895691485
5.746580000000001,5.35765,9410,11717,47269,2243,882271,,25313.057392692193,,21535.906121427077,,35813.65424475982,,-39164.47100074252
5.89207,5.524369999999999,10053,17357,56761,2257,1027466,,105994.68171733001,,100353.25997448235,,126243.26522387308,,18374.066669018124
6.51759,6.345280000000001,11997,21897,63036,2286,993431,,12546.789054824156,,44544.200801909086,,17424.396082598134,,-25374.787310087355
7.16338,7.018110000000001,13408,30625,77326,2288,1101807,,100945.12845331221,,99865.11871750967,,91971.63414224342,,77722.64963484195
7.52133,7.7809,14844,37200,85985,2275,1105078,,5454.69775222498,,-16475.101949645672,,32007.179910862586,,-19424.268551054876
7.38748,7.76939,15192,38606,87825,2299,1130397,,61496.78205501009,,45680.47806564788,,32218.008108891314,,12498.223551202333
6.44688,6.8117600000000005,13365,32124,76210,2227,1118800,,32374.72927662055,,10127.24441285734,,26915.747020083014,,-11041.34486004687
4.95881,5.15749,10154,20450,53025,2272,1028116,,-15535.732092330232,,-30147.560366114136,,-25151.544029533863,,-55105.29058150109
3.68612,3.55945,7208,13392,36064,2208,1013191,,16378.759261397645,,6741.561252348125,,-5168.650582959759,,-14770.43028534227
3.18626,3.00518,6368,10850,29133,2214,969427,,-19032.93303229357,,-18936.017076044693,,-14154.988424332114,,-12343.974640869303
2.76894,2.73038,5588,9468,25938,2201,949978,,-14818.242695371155,,2536.4947784068063,,-12375.43629085028,,8880.051400551922
2.48706,2.47768,5223,8640,23805,2180,960779,,16433.697878568433,,18183.98407002655,,25565.986833156785,,6974.4627061884385
2.40802,2.36314,4721,7214,20693,2144,875658,,-62570.01745671523,,-56295.12469338183,,-59966.691185852746,,-66641.34023174446
2.07483,2.03139,4553,6218,19074,2127,938963,,44999.05983800127,,49214.89405834139,,50807.39826019085,,37025.22219947842
1.77898,1.80376,4145,5505,16664,2086,923848,,11119.159036003752,,13484.477312548319,,28635.01463094412,,17089.79749742616
1.61487,1.58696,3856,5269,14869,2112,936950,,20968.506481260178,,21387.694107025512,,24081.29789250926,,36825.132092060405
1.5385,1.53801,3723,5336,14552,2088,946160,,9010.713717941893,,10736.887330394937,,14048.94824747229,,18261.018789385096
1.52612,1.44974,3658,4815,13291,2018,916783,,-16330.323914000648,,-15021.817673635553,,-7474.051481327158,,-9943.45541228319
1.28847,1.27729,3444,4133,11619,1933,909661,,-2553.93720787426,,-1422.2572964432184,,-175.56764382263646,,4203.419087214395
1.18344,1.22051,3359,3764,11066,1977,906668,,8823.72726980946,,5537.120945657487,,13625.928341555176,,17565.666246779263
1.24919,1.23235,3385,3429,10646,1896,863879,,-46839.72755894333,,-45263.37856324995,,-43780.21338390373,,-41278.82878007612
1.14131,1.223,3220,2987,9608,1802,785606,,-82385.56482508802,,-81479.65857990726,,-79545.31579914829,,-86863.45685546892
0.9878,1.0473,2847,2552,8693,1798,830040,,24980.934106668457,,21864.417819205322,,24840.114070202224,,14953.632812391967
0.8955649999999999,0.978113,2375,2245,7573,1753,774246,,-41250.75168953196,,-40707.264576529386,,-36373.417694542906,,-43611.36912346608
0.8922040000000001,0.947548,2312,2162,7373,1773,778114,,-6417.778082830715,,-443.753590529901,,-8723.119034051779,,-11367.838324487675
0.877184,0.867554,2206,1916,6947,1736,800757,,20919.458915614872,,25262.64685249841,,24521.778626502957,,10918.98500275123
0.780203,0.8232799999999999,2009,1862,6258,1780,760130,,-26263.538889416377,,-25038.5772144011,,-18425.132295765216,,-21900.5288714451
0.725075,0.771497,1943,1901,6501,1785,842647,,57854.680944299675,,58024.53477560787,,58996.48395565024,,54689.20606592507
0.68247,0.706819,1741,1720,5786,1748,818597,,9590.479159964598,,10599.28515404358,,22882.061868354212,,9216.445925903157
0.640393,0.6851550000000001,1665,1643,5497,1741,802300,,-14396.627577090752,,-11159.671050219797,,-11788.776778009138,,-4207.471300970181
0.639127,0.687351,1618,1769,5612,1724,816468,,9111.616857907036,,8567.658050368074,,14558.621360273333,,2647.7649216377176
0.705637,0.735733,1726,1784,5861,1690,796621,,-9872.998633684474,,-11566.988661733922,,-2531.0857714145677,,-14307.47342003975
0.707801,0.806048,1986,2170,6537,1725,810994,,13901.052460065112,,15558.100418511429,,20925.60848143976,,14297.783301133662
0.822659,0.944013,2239,2468,7323,1610,775731,,-36656.50772658351,,-40371.21521916881,,-30966.166487229406,,-39478.81664493331
0.859864,0.960101,2445,2830,8111,1681,844807,,73564.79077192617,,70210.86716299294,,80099.79093418177,,71837.00350293238
1.10083,1.14128,2814,3343,9530,1710,835027,,2570.46050654829,,-5.873903225292452,,6878.775222891476,,9687.384922808618
1.15323,1.14784,2773,3660,10065,1708,876862,,35340.41782776185,,34204.29269056651,,36704.31387253362,,34988.79187367053
1.2017799999999998,1.31156,3242,3949,11189,1684,853109,,-13467.747962226975,,-18173.3153412065,,-9494.222348651965,,-19535.266191433882
1.2498,1.26102,3481,4198,11767,1710,933130,,83472.97298120288,,82044.0886018452,,80213.37885699514,,79600.63121437642
1.41876,1.41974,4887,6341,17975,2611,1266076,,352413.714382263,,346104.1539896445,,353836.94685912237,,358216.7586896807
1.40077,1.473,5332,6279,18652,2651,1266257,,-16545.628336516675,,-12762.970242640935,,-3207.67028426053,,5019.85646048421
1.47139,1.58968,5589,6802,19948,2623,1254844,,-14714.779201293131,,-27052.941603825428,,-3982.407103104051,,-33581.23886868963
1.63634,1.7220799999999998,6249,7487,21634,2678,1256271,,-1380.0281709521078,,-8839.637029453646,,10857.71627046843,,-1615.754089598544
1.79125,1.84114,6869,8291,23169,2666,1258405,,-6651.217885714723,,-11010.10111225117,,-2179.1133812931366,,-3597.1904612304643
1.86871,1.92692,7509,8451,24085,2672,1249921,,-15003.502620091895,,-21894.86631104164,,-6592.643796887482,,-4366.198797334684
1.98121,2.0852,7821,8076,24419,2665,1171062,,-87646.8850337225,,-93972.84480975056,,-83260.44027905934,,-71588.96842069062
2.23487,2.40063,8607,7197,24635,2618,1026187,,-178465.94534939015,,-186332.1265182225,,-177943.19243809395,,-182168.21242762893
2.1457200000000003,2.24479,8890,8788,29096,2666,1296156,,216279.2732178748,,210176.59040713427,,213416.5227086197,,196235.7200739798
2.2513400000000003,2.29962,8809,9276,28377,2658,1233986,,4687.021925018402,,3086.209778014105,,30885.344208436785,,40203.95543467207
2.6411,2.73181,10156,11376,33113,2650,1212127,,-31343.742838262115,,-20458.721984395524,,-60355.21608125931,,3335.9723276658915
3.13478,3.24012,11515,12816,38260,2596,1180820,,-48067.79535057908,,-49961.47272890946,,-51268.657718371134,,-43439.39223041013
3.96538,4.18077,13615,12044,44012,2581,1052725,,-141774.5980814281,,-154047.6429886478,,-147500.87789129047,,-140054.69920038292
3.45972,3.63095,11686,9572,42135,2630,1160440,,65207.99250191031,,62652.7296373283,,66012.21276089922,,46053.793257109355
3.07558,3.13643,9369,10758,38815,2656,1237552,,71162.10607490526,,53990.96145935566,,77846.2319920233,,23127.25873415009
3.3258,3.3621300000000005,9703,14265,41199,2658,1225384,,24990.286742859753,,45226.72746205167,,-14341.605776404496,,-6971.441169124097
3.797730000000001,3.88115,10765,16965,46241,2677,1191426,,-25393.82142616366,,-307.3540418620687,,-43429.91148157418,,-29326.54596247361
4.34227,4.52235,11628,22217,55264,2668,1222020,,20283.283772765193,,12156.905521376291,,18902.331014716998,,99.26976166968234
4.86953,5.20091,13899,29772,69732,2673,1340765,,129328.59094734839,,116132.82516386523,,127441.62891368591,,100302.59949405724
5.0368900000000005,5.42034,14246,29255,70056,2655,1292464,,-29.154329035431147,,4191.18866209127,,2004.9111529719085,,8643.545589620946
4.8812,5.27078,13634,26502,66461,2655,1260932,,-5309.961588863749,,-18094.722974785604,,-21273.05325802369,,-27424.853945056442
4.54791,4.58991,11647,23468,58802,2658,1281115,,49411.13737043901,,37706.05121201323,,47124.40849958663,,10535.567475092364
4.3762,4.39714,11168,21760,55431,2637,1260615,,12638.030453583458,,10151.860224717064,,5205.009284221102,,-12204.966446390375
4.22692,4.12777,10986,20081,53177,2646,1288273,,69413.30251718825,,84242.9057717484,,70017.16116788215,,62357.1622387832
3.68251,3.5027800000000004,9721,16800,45668,2653,1303765,,48073.39278463833,,48692.41661429382,,56268.9228311521,,47477.861531986855
3.0855900000000003,3.04819,8644,13642,37948,2619,1244935,,-29481.241154564777,,-37648.93595073954,,-33829.86746576242,,-35020.41461974173
2.69831,2.67984,7606,11768,32941,2620,1229217,,-362.55028700991534,,-3189.568958694581,,-5345.113160268636,,-9476.968018291052
2.28676,2.26612,6754,10005,27854,2568,1229148,,9771.696789663052,,7918.375964354025,,13097.176667658612,,-1738.2982866470702
2.01217,1.96484,6325,7904,23147,2542,1178058,,-22493.674945252482,,-20979.356094424147,,-26189.112633401528,,-26007.081692751497
1.71323,1.7220099999999998,5698,6621,20610,2516,1196855,,19902.26483264356,,21408.250650333706,,19011.463327549398,,27133.303009360796
1.5667799999999998,1.5728,5369,6207,18864,2485,1199386,,18792.70380535582,,18040.406575847417,,29871.617587854387,,21408.66043959325
1.49827,1.45718,4789,5906,17107,2444,1173980,,-8594.780492065242,,-3326.784968573367,,-11155.766438411083,,-1448.3881904585287
